,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
994,贵州茅台,600519,2022-09-30 13:55,1873.51,1871.27,1874.02,1870.09,172,32200468.0,0.21,-0.12,-2.24,0.0
995,贵州茅台,600519,2022-09-30 14:00,1871.3,1869.83,1873.12,1869.5,270,50512849.0,0.19,-0.08,-1.44,0.0
996,贵州茅台,600519,2022-09-30 14:05,1869.83,1869.08,1871.98,1869.08,225,42073085.0,0.16,-0.04,-0.75,0.0
997,贵州茅台,600519,2022-09-30 14:10,1869.01,1870.0,1870.0,1868.76,210,39254724.0,0.07,0.05,0.92,0.0
998,贵州茅台,600519,2022-09-30 14:15,1870.0,1869.11,1870.03,1869.01,198,37016896.0,0.05,-0.05,-0.89,0.0
999,贵州茅台,600519,2022-09-30 14:20,1869.11,1869.4,1870.25,1868.11,288,53828871.0,0.11,0.02,0.29,0.0
1000,贵州茅台,600519,2022-09-30 14:25,1869.4,1869.76,1872.5,1868.75,307,57416384.0,0.2,0.02,0.36,0.0
1001,贵州茅台,600519,2022-09-30 14:30,1869.92,1874.57,1875.0,1869.29,461,86356053.0,0.31,0.26,4.81,0.0
1002,贵州茅台,600519,2022-09-30 14:35,1874.7,1868.7,1875.0,1868.0,640,119658853.0,0.37,-0.31,-5.87,0.01
1003,贵州茅台,600519,2022-09-30 14:40,1868.31,1866.68,1868.7,1866.68,406,75820581.0,0.11,-0.11,-2.02,0.0
1004,贵州茅台,600519,2022-09-30 14:45,1866.67,1866.67,1866.8,1866.0,492,91827321.0,0.04,0.0,-0.01,0.0
1005,贵州茅台,600519,2022-09-30 14:50,1866.39,1867.99,1870.99,1866.3,421,78631572.0,0.25,0.07,1.32,0.0
1006,贵州茅台,600519,2022-09-30 14:55,1868.02,1869.69,1872.0,1867.32,421,78707169.0,0.25,0.09,1.7,0.0
1007,贵州茅台,600519,2022-09-30 15:00,1869.77,1872.5,1872.5,1869.69,895,167545647.0,0.15,0.15,2.81,0.01
1008,贵州茅台,600519,2022-10-10 09:35,1890.0,1870.99,1891.0,1868.1,2261,425367322.0,1.22,-0.08,-1.51,0.02
1009,贵州茅台,600519,2022-10-10 09:40,1870.0,1866.97,1876.0,1862.99,1148,214693921.0,0.7,-0.21,-4.02,0.01
1010,贵州茅台,600519,2022-10-10 09:45,1864.21,1856.97,1865.0,1850.1,1394,258569778.0,0.8,-0.54,-10.0,0.01
1011,贵州茅台,600519,2022-10-10 09:50,1855.0,1866.93,1866.93,1855.0,577,107404559.0,0.64,0.54,9.96,0.0
1012,贵州茅台,600519,2022-10-10 09:55,1867.98,1870.0,1873.46,1866.0,788,147390397.0,0.4,0.16,3.07,0.01
1013,贵州茅台,600519,2022-10-10 10:00,1869.52,1867.0,1870.0,1864.0,438,81790524.0,0.32,-0.16,-3.0,0.0
1014,贵州茅台,600519,2022-10-10 10:05,1867.0,1866.02,1868.02,1863.67,440,82175764.0,0.23,-0.05,-0.98,0.0
1015,贵州茅台,600519,2022-10-10 10:10,1866.02,1863.72,1866.67,1861.89,420,78272402.0,0.26,-0.12,-2.3,0.0
1016,贵州茅台,600519,2022-10-10 10:15,1862.22,1866.9,1868.99,1862.0,376,70106192.0,0.38,0.17,3.18,0.0
1017,贵州茅台,600519,2022-10-10 10:20,1866.9,1862.7,1867.83,1862.01,275,51252416.0,0.31,-0.22,-4.2,0.0
1018,贵州茅台,600519,2022-10-10 10:25,1862.02,1859.98,1862.7,1857.17,446,82952715.0,0.3,-0.15,-2.72,0.0
1019,贵州茅台,600519,2022-10-10 10:30,1859.57,1860.21,1861.0,1858.57,225,41839590.0,0.13,0.01,0.23,0.0
1020,贵州茅台,600519,2022-10-10 10:35,1860.18,1858.39,1860.25,1857.1,370,68790230.0,0.17,-0.1,-1.82,0.0
1021,贵州茅台,600519,2022-10-10 10:40,1857.1,1856.12,1858.0,1854.0,379,70332690.0,0.22,-0.12,-2.27,0.0
1022,贵州茅台,600519,2022-10-10 10:45,1856.09,1856.19,1858.6,1855.0,235,43688137.0,0.19,0.0,0.07,0.0
1023,贵州茅台,600519,2022-10-10 10:50,1855.61,1853.36,1857.0,1853.0,423,78480367.0,0.22,-0.15,-2.83,0.0
1024,贵州茅台,600519,2022-10-10 10:55,1853.36,1852.0,1853.36,1851.11,647,119817032.0,0.12,-0.07,-1.36,0.01
1025,贵州茅台,600519,2022-10-10 11:00,1851.98,1851.11,1853.5,1851.11,418,77468655.0,0.13,-0.05,-0.89,0.0
1026,贵州茅台,600519,2022-10-10 11:05,1851.13,1853.0,1853.52,1851.1,349,64654061.0,0.13,0.1,1.89,0.0
1027,贵州茅台,600519,2022-10-10 11:10,1853.0,1851.1,1853.52,1851.1,347,64250551.0,0.13,-0.1,-1.9,0.0
1028,贵州茅台,600519,2022-10-10 11:15,1851.1,1851.28,1852.54,1851.0,298,55176029.0,0.08,0.01,0.18,0.0
1029,贵州茅台,600519,2022-10-10 11:20,1851.28,1850.2,1851.85,1850.0,467,86418983.0,0.1,-0.06,-1.08,0.0
1030,贵州茅台,600519,2022-10-10 11:25,1850.3,1848.1,1851.12,1848.0,808,149428616.0,0.17,-0.11,-2.1,0.01
1031,贵州茅台,600519,2022-10-10 11:30,1848.08,1848.77,1850.98,1847.1,317,58676682.0,0.21,0.04,0.67,0.0
1032,贵州茅台,600519,2022-10-10 13:05,1848.82,1845.2,1848.82,1845.01,972,179440042.0,0.21,-0.19,-3.57,0.01
1033,贵州茅台,600519,2022-10-10 13:10,1845.43,1847.49,1847.5,1845.0,487,89874214.0,0.14,0.12,2.29,0.0
1034,贵州茅台,600519,2022-10-10 13:15,1847.54,1841.32,1848.0,1841.28,625,115251568.0,0.36,-0.33,-6.17,0.0
1035,贵州茅台,600519,2022-10-10 13:20,1841.49,1840.03,1842.0,1840.0,636,117111615.0,0.11,-0.07,-1.29,0.01
1036,贵州茅台,600519,2022-10-10 13:25,1840.06,1836.55,1840.7,1836.11,863,158668920.0,0.25,-0.19,-3.48,0.01
1037,贵州茅台,600519,2022-10-10 13:30,1836.52,1829.38,1838.0,1829.0,1327,243260493.0,0.49,-0.39,-7.17,0.01
1038,贵州茅台,600519,2022-10-10 13:35,1829.01,1831.51,1832.8,1827.0,2201,402598702.0,0.32,0.12,2.13,0.02
1039,贵州茅台,600519,2022-10-10 13:40,1831.52,1831.53,1833.06,1831.33,704,128996031.0,0.09,0.0,0.02,0.01
1040,贵州茅台,600519,2022-10-10 13:45,1832.54,1827.1,1832.54,1827.1,929,169870726.0,0.3,-0.24,-4.43,0.01
1041,贵州茅台,600519,2022-10-10 13:50,1827.03,1824.84,1827.03,1824.2,1114,203351679.0,0.15,-0.12,-2.26,0.01
1042,贵州茅台,600519,2022-10-10 13:55,1824.2,1821.8,1824.83,1818.13,1319,240145947.0,0.37,-0.17,-3.04,0.01
1043,贵州茅台,600519,2022-10-10 14:00,1822.11,1818.29,1822.13,1818.18,1066,193989425.0,0.22,-0.19,-3.51,0.01
1044,贵州茅台,600519,2022-10-10 14:05,1818.66,1817.9,1818.99,1815.37,1473,267748064.0,0.2,-0.02,-0.39,0.01
1045,贵州茅台,600519,2022-10-10 14:10,1817.9,1819.0,1823.75,1817.9,1295,235734311.0,0.32,0.06,1.1,0.01
1046,贵州茅台,600519,2022-10-10 14:15,1818.88,1816.94,1820.5,1816.03,1642,298367441.0,0.25,-0.11,-2.06,0.01
1047,贵州茅台,600519,2022-10-10 14:20,1816.78,1808.68,1817.09,1808.0,1719,311848487.0,0.5,-0.45,-8.26,0.01
1048,贵州茅台,600519,2022-10-10 14:25,1807.64,1797.47,1808.0,1796.14,2669,480722580.0,0.66,-0.62,-11.21,0.02
1049,贵州茅台,600519,2022-10-10 14:30,1797.2,1795.0,1799.51,1794.54,2376,427019656.0,0.28,-0.14,-2.47,0.02
1050,贵州茅台,600519,2022-10-10 14:35,1795.0,1788.61,1796.46,1788.03,2208,395867988.0,0.47,-0.36,-6.39,0.02
1051,贵州茅台,600519,2022-10-10 14:40,1788.4,1781.89,1788.4,1780.2,1693,302196869.0,0.46,-0.38,-6.72,0.01
1052,贵州茅台,600519,2022-10-10 14:45,1781.94,1783.09,1789.03,1781.94,2161,385991885.0,0.4,0.07,1.2,0.02
1053,贵州茅台,600519,2022-10-10 14:50,1783.2,1782.03,1784.04,1781.01,1610,286940838.0,0.17,-0.06,-1.06,0.01
1054,贵州茅台,600519,2022-10-10 14:55,1781.97,1785.85,1788.0,1781.9,2118,378138171.0,0.34,0.21,3.82,0.02
1055,贵州茅台,600519,2022-10-10 15:00,1785.0,1786.0,1787.88,1783.88,1530,273253231.0,0.22,0.01,0.15,0.01
1056,贵州茅台,600519,2022-10-11 09:35,1789.0,1773.0,1796.0,1773.0,3347,598010125.0,1.29,-0.73,-13.0,0.03
1057,贵州茅台,600519,2022-10-11 09:40,1773.0,1772.98,1780.14,1770.02,1926,341742059.0,0.57,0.0,-0.02,0.02
1058,贵州茅台,600519,2022-10-11 09:45,1772.98,1763.9,1774.12,1760.0,2691,474825567.0,0.8,-0.51,-9.08,0.02
1059,贵州茅台,600519,2022-10-11 09:50,1764.0,1768.0,1769.93,1763.84,1393,246018391.0,0.35,0.23,4.1,0.01
1060,贵州茅台,600519,2022-10-11 09:55,1768.41,1780.84,1783.1,1768.41,1195,212567374.0,0.83,0.73,12.84,0.01
1061,贵州茅台,600519,2022-10-11 10:00,1783.0,1778.71,1784.44,1778.71,1294,230495964.0,0.32,-0.12,-2.13,0.01
1062,贵州茅台,600519,2022-10-11 10:05,1778.22,1785.01,1785.01,1778.22,1047,186556080.0,0.38,0.35,6.3,0.01
1063,贵州茅台,600519,2022-10-11 10:10,1785.69,1791.96,1796.0,1785.69,1157,207276292.0,0.58,0.39,6.95,0.01
1064,贵州茅台,600519,2022-10-11 10:15,1791.96,1790.99,1792.0,1787.0,651,116467961.0,0.28,-0.05,-0.97,0.01
1065,贵州茅台,600519,2022-10-11 10:20,1788.98,1785.92,1789.03,1781.0,609,108786674.0,0.45,-0.28,-5.07,0.0
1066,贵州茅台,600519,2022-10-11 10:25,1785.92,1785.3,1788.5,1785.0,624,111456208.0,0.2,-0.03,-0.62,0.0
1067,贵州茅台,600519,2022-10-11 10:30,1785.3,1786.47,1790.8,1785.3,487,87061882.0,0.31,0.07,1.17,0.0
1068,贵州茅台,600519,2022-10-11 10:35,1786.47,1793.96,1794.56,1786.47,451,80777293.0,0.45,0.42,7.49,0.0
1069,贵州茅台,600519,2022-10-11 10:40,1794.5,1802.35,1806.0,1793.98,1311,236060088.0,0.67,0.47,8.39,0.01
1070,贵州茅台,600519,2022-10-11 10:45,1802.34,1796.08,1802.34,1795.0,575,103387451.0,0.41,-0.35,-6.27,0.0
1071,贵州茅台,600519,2022-10-11 10:50,1798.85,1794.0,1798.85,1793.1,375,67316254.0,0.32,-0.12,-2.08,0.0
1072,贵州茅台,600519,2022-10-11 10:55,1793.8,1795.01,1798.78,1792.41,192,34477937.0,0.36,0.06,1.01,0.0
1073,贵州茅台,600519,2022-10-11 11:00,1795.0,1793.01,1795.16,1791.2,434,77825134.0,0.22,-0.11,-2.0,0.0
1074,贵州茅台,600519,2022-10-11 11:05,1793.0,1793.0,1794.58,1790.96,422,75627999.0,0.2,0.0,-0.01,0.0
1075,贵州茅台,600519,2022-10-11 11:10,1792.81,1795.1,1795.1,1790.0,310,55566925.0,0.28,0.12,2.1,0.0
1076,贵州茅台,600519,2022-10-11 11:15,1795.1,1794.31,1797.55,1792.2,276,49542042.0,0.3,-0.04,-0.79,0.0
1077,贵州茅台,600519,2022-10-11 11:20,1794.31,1790.3,1794.31,1789.8,467,83697229.0,0.25,-0.22,-4.01,0.0
1078,贵州茅台,600519,2022-10-11 11:25,1790.09,1790.99,1792.99,1790.04,281,50316302.0,0.16,0.04,0.69,0.0
1079,贵州茅台,600519,2022-10-11 11:30,1791.8,1791.73,1792.0,1790.01,233,41636740.0,0.11,0.04,0.74,0.0
1080,贵州茅台,600519,2022-10-11 13:05,1791.66,1783.0,1791.66,1783.0,562,100478387.0,0.48,-0.49,-8.73,0.0
1081,贵州茅台,600519,2022-10-11 13:10,1783.0,1781.9,1783.01,1781.2,284,50610150.0,0.1,-0.06,-1.1,0.0
1082,贵州茅台,600519,2022-10-11 13:15,1781.91,1781.33,1785.0,1781.0,487,86808424.0,0.22,-0.03,-0.57,0.0
1083,贵州茅台,600519,2022-10-11 13:20,1781.38,1781.48,1784.61,1781.0,166,29583832.0,0.2,0.01,0.15,0.0
1084,贵州茅台,600519,2022-10-11 13:25,1781.49,1780.0,1781.49,1777.51,604,107469994.0,0.22,-0.08,-1.48,0.0
1085,贵州茅台,600519,2022-10-11 13:30,1780.0,1780.0,1781.0,1778.0,374,66557183.0,0.17,0.0,0.0,0.0
1086,贵州茅台,600519,2022-10-11 13:35,1780.01,1780.0,1783.0,1779.09,279,49684319.0,0.22,0.0,0.0,0.0
1087,贵州茅台,600519,2022-10-11 13:40,1779.98,1778.01,1782.66,1777.5,424,75447748.0,0.29,-0.11,-1.99,0.0
1088,贵州茅台,600519,2022-10-11 13:45,1778.01,1781.12,1782.56,1778.0,589,104852607.0,0.26,0.17,3.11,0.0
1089,贵州茅台,600519,2022-10-11 13:50,1781.11,1782.0,1784.44,1781.1,357,63554395.0,0.19,0.05,0.88,0.0
1090,贵州茅台,600519,2022-10-11 13:55,1782.01,1783.0,1783.16,1781.1,352,62721308.0,0.12,0.06,1.0,0.0
1091,贵州茅台,600519,2022-10-11 14:00,1782.0,1786.02,1788.88,1782.0,568,101475604.0,0.39,0.17,3.02,0.0
1092,贵州茅台,600519,2022-10-11 14:05,1786.02,1784.01,1786.66,1783.49,256,45690588.0,0.18,-0.11,-2.01,0.0
1093,贵州茅台,600519,2022-10-11 14:10,1784.01,1781.51,1785.5,1781.51,311,55459629.0,0.22,-0.14,-2.5,0.0
1094,贵州茅台,600519,2022-10-11 14:15,1781.23,1780.0,1781.23,1780.0,538,95847193.0,0.07,-0.08,-1.51,0.0
1095,贵州茅台,600519,2022-10-11 14:20,1780.0,1778.3,1780.01,1778.3,316,56244266.0,0.1,-0.1,-1.7,0.0
1096,贵州茅台,600519,2022-10-11 14:25,1778.96,1780.3,1783.0,1778.01,572,101801299.0,0.28,0.11,2.0,0.0
1097,贵州茅台,600519,2022-10-11 14:30,1781.0,1780.01,1782.97,1780.0,256,45667653.0,0.17,-0.02,-0.29,0.0
1098,贵州茅台,600519,2022-10-11 14:35,1780.43,1779.81,1781.39,1779.69,268,47712717.0,0.1,-0.01,-0.2,0.0
1099,贵州茅台,600519,2022-10-11 14:40,1779.81,1780.7,1783.56,1779.0,522,92923492.0,0.26,0.05,0.89,0.0
1100,贵州茅台,600519,2022-10-11 14:45,1780.7,1780.8,1781.1,1780.6,352,62718609.0,0.03,0.01,0.1,0.0
1101,贵州茅台,600519,2022-10-11 14:50,1780.81,1780.66,1780.86,1780.6,403,71761260.0,0.01,-0.01,-0.14,0.0
1102,贵州茅台,600519,2022-10-11 14:55,1780.85,1784.0,1784.99,1780.85,423,75446658.0,0.23,0.19,3.34,0.0
1103,贵州茅台,600519,2022-10-11 15:00,1784.0,1779.99,1785.0,1779.99,1034,184236221.0,0.28,-0.22,-4.01,0.01
1104,贵州茅台,600519,2022-10-12 09:35,1773.66,1772.7,1779.0,1768.0,1442,255672060.0,0.62,-0.41,-7.29,0.01
1105,贵州茅台,600519,2022-10-12 09:40,1772.7,1762.3,1772.7,1762.0,1115,196964346.0,0.6,-0.59,-10.4,0.01
1106,贵州茅台,600519,2022-10-12 09:45,1762.3,1755.0,1763.0,1755.0,1197,210576906.0,0.45,-0.41,-7.3,0.01
1107,贵州茅台,600519,2022-10-12 09:50,1755.0,1748.86,1755.0,1745.0,1800,314713413.0,0.57,-0.35,-6.14,0.01
1108,贵州茅台,600519,2022-10-12 09:55,1748.86,1740.0,1750.66,1739.0,1335,233033583.0,0.67,-0.51,-8.86,0.01
1109,贵州茅台,600519,2022-10-12 10:00,1739.05,1733.0,1740.28,1730.13,1834,318385921.0,0.58,-0.4,-7.0,0.01
1110,贵州茅台,600519,2022-10-12 10:05,1732.36,1736.6,1745.0,1732.36,1454,252682359.0,0.73,0.21,3.6,0.01
1111,贵州茅台,600519,2022-10-12 10:10,1736.0,1735.15,1741.96,1735.0,817,141894342.0,0.4,-0.08,-1.45,0.01
1112,贵州茅台,600519,2022-10-12 10:15,1735.89,1715.26,1735.89,1713.03,2591,446425431.0,1.32,-1.15,-19.89,0.02
1113,贵州茅台,600519,2022-10-12 10:20,1716.01,1728.0,1728.0,1708.0,2161,370740714.0,1.17,0.74,12.74,0.02
1114,贵州茅台,600519,2022-10-12 10:25,1726.01,1732.67,1739.54,1726.0,1520,263315130.0,0.78,0.27,4.67,0.01
1115,贵州茅台,600519,2022-10-12 10:30,1732.67,1735.0,1738.0,1731.18,878,152379407.0,0.39,0.13,2.33,0.01
1116,贵州茅台,600519,2022-10-12 10:35,1734.93,1726.42,1735.32,1726.0,1034,178943467.0,0.54,-0.49,-8.58,0.01
1117,贵州茅台,600519,2022-10-12 10:40,1726.41,1724.4,1729.99,1724.4,762,131581891.0,0.32,-0.12,-2.02,0.01
1118,贵州茅台,600519,2022-10-12 10:45,1724.48,1721.0,1725.0,1720.0,1159,199647648.0,0.29,-0.2,-3.4,0.01
1119,贵州茅台,600519,2022-10-12 10:50,1720.94,1720.14,1720.95,1719.07,642,110453689.0,0.11,-0.05,-0.86,0.01
1120,贵州茅台,600519,2022-10-12 10:55,1720.58,1721.79,1724.0,1720.14,629,108324721.0,0.22,0.1,1.65,0.01
1121,贵州茅台,600519,2022-10-12 11:00,1721.78,1719.63,1722.21,1718.07,716,123164342.0,0.24,-0.13,-2.16,0.01
1122,贵州茅台,600519,2022-10-12 11:05,1718.82,1718.0,1725.0,1718.0,790,135929535.0,0.41,-0.09,-1.63,0.01
1123,贵州茅台,600519,2022-10-12 11:10,1718.16,1719.11,1721.78,1718.02,512,88028738.0,0.22,0.06,1.11,0.0
1124,贵州茅台,600519,2022-10-12 11:15,1718.33,1719.0,1721.52,1718.08,401,68923425.0,0.2,-0.01,-0.11,0.0
1125,贵州茅台,600519,2022-10-12 11:20,1719.0,1718.71,1723.0,1718.61,431,74118142.0,0.26,-0.02,-0.29,0.0
1126,贵州茅台,600519,2022-10-12 11:25,1718.84,1714.3,1718.9,1714.3,554,95135996.0,0.27,-0.26,-4.41,0.0
1127,贵州茅台,600519,2022-10-12 11:30,1714.3,1717.9,1718.39,1711.89,511,87592641.0,0.38,0.21,3.6,0.0
1128,贵州茅台,600519,2022-10-12 13:05,1716.0,1713.04,1723.95,1712.63,820,140768676.0,0.66,-0.28,-4.86,0.01
1129,贵州茅台,600519,2022-10-12 13:10,1712.99,1710.26,1712.99,1710.26,841,143901126.0,0.16,-0.16,-2.78,0.01
1130,贵州茅台,600519,2022-10-12 13:15,1710.5,1716.15,1719.0,1710.0,943,161466508.0,0.53,0.34,5.89,0.01
1131,贵州茅台,600519,2022-10-12 13:20,1716.12,1712.68,1716.37,1711.03,603,103362373.0,0.31,-0.2,-3.47,0.0
1132,贵州茅台,600519,2022-10-12 13:25,1712.68,1718.01,1718.8,1712.68,674,115564964.0,0.36,0.31,5.33,0.01
1133,贵州茅台,600519,2022-10-12 13:30,1717.0,1723.64,1724.0,1715.97,769,132254920.0,0.47,0.33,5.63,0.01
1134,贵州茅台,600519,2022-10-12 13:35,1722.19,1724.78,1725.0,1720.0,841,144779855.0,0.29,0.07,1.14,0.01
1135,贵州茅台,600519,2022-10-12 13:40,1724.06,1730.89,1734.95,1724.06,1033,178702198.0,0.63,0.35,6.11,0.01
1136,贵州茅台,600519,2022-10-12 13:45,1731.09,1734.98,1734.98,1729.77,715,123816323.0,0.3,0.24,4.09,0.01
1137,贵州茅台,600519,2022-10-12 13:50,1735.0,1745.13,1749.98,1734.99,1214,211562804.0,0.86,0.59,10.15,0.01
1138,贵州茅台,600519,2022-10-12 13:55,1745.13,1745.0,1747.82,1743.0,753,131393800.0,0.28,-0.01,-0.13,0.01
1139,贵州茅台,600519,2022-10-12 14:00,1745.23,1744.0,1746.74,1743.4,875,152718566.0,0.19,-0.06,-1.0,0.01
1140,贵州茅台,600519,2022-10-12 14:05,1744.0,1742.56,1744.0,1737.77,891,155135435.0,0.36,-0.08,-1.44,0.01
1141,贵州茅台,600519,2022-10-12 14:10,1742.56,1743.0,1745.02,1742.0,762,132854138.0,0.17,0.03,0.44,0.01
1142,贵州茅台,600519,2022-10-12 14:15,1742.06,1746.3,1746.3,1741.46,521,90720136.0,0.28,0.19,3.3,0.0
1143,贵州茅台,600519,2022-10-12 14:20,1746.3,1755.0,1756.69,1746.3,1119,196157627.0,0.59,0.5,8.7,0.01
1144,贵州茅台,600519,2022-10-12 14:25,1754.0,1753.8,1755.08,1752.0,986,172858758.0,0.18,-0.07,-1.2,0.01
1145,贵州茅台,600519,2022-10-12 14:30,1753.0,1755.53,1756.7,1753.0,1030,180769661.0,0.21,0.1,1.73,0.01
1146,贵州茅台,600519,2022-10-12 14:35,1755.59,1751.61,1755.6,1750.01,1026,179818879.0,0.32,-0.22,-3.92,0.01
1147,贵州茅台,600519,2022-10-12 14:40,1751.63,1751.85,1752.09,1751.5,730,127946709.0,0.03,0.01,0.24,0.01
1148,贵州茅台,600519,2022-10-12 14:45,1751.85,1751.07,1752.07,1751.0,1110,194360316.0,0.06,-0.04,-0.78,0.01
1149,贵州茅台,600519,2022-10-12 14:50,1751.1,1757.89,1757.92,1751.01,982,172183174.0,0.39,0.39,6.82,0.01
1150,贵州茅台,600519,2022-10-12 14:55,1757.89,1760.79,1765.0,1757.89,1781,313654690.0,0.4,0.16,2.9,0.01
1151,贵州茅台,600519,2022-10-12 15:00,1760.79,1760.0,1760.99,1760.0,891,156873340.0,0.06,-0.04,-0.79,0.01
1152,贵州茅台,600519,2022-10-13 09:35,1720.46,1702.92,1735.0,1697.0,9659,1653160560.0,2.16,-3.24,-57.08,0.08
1153,贵州茅台,600519,2022-10-13 09:40,1703.16,1700.02,1706.72,1700.0,3506,597270915.0,0.39,-0.17,-2.9,0.03
1154,贵州茅台,600519,2022-10-13 09:45,1700.05,1702.68,1703.67,1700.0,2983,507220421.0,0.22,0.16,2.66,0.02
1155,贵州茅台,600519,2022-10-13 09:50,1701.96,1708.98,1709.0,1700.0,2618,445356235.0,0.53,0.37,6.3,0.02
1156,贵州茅台,600519,2022-10-13 09:55,1709.55,1712.98,1723.0,1706.09,2707,464770805.0,0.99,0.23,4.0,0.02
1157,贵州茅台,600519,2022-10-13 10:00,1712.93,1702.01,1712.93,1702.0,2237,381895924.0,0.64,-0.64,-10.97,0.02
1158,贵州茅台,600519,2022-10-13 10:05,1702.7,1704.95,1704.95,1700.2,1753,298302670.0,0.28,0.17,2.94,0.01
1159,贵州茅台,600519,2022-10-13 10:10,1705.39,1704.03,1708.51,1702.5,1399,238466350.0,0.35,-0.05,-0.92,0.01
1160,贵州茅台,600519,2022-10-13 10:15,1704.03,1700.3,1705.08,1700.1,1495,254440057.0,0.29,-0.22,-3.73,0.01
1161,贵州茅台,600519,2022-10-13 10:20,1701.18,1700.65,1701.3,1700.0,1405,238904585.0,0.08,0.02,0.35,0.01
1162,贵州茅台,600519,2022-10-13 10:25,1700.65,1703.06,1703.79,1700.31,874,148769256.0,0.2,0.14,2.41,0.01
1163,贵州茅台,600519,2022-10-13 10:30,1703.41,1704.3,1707.01,1702.0,990,168693560.0,0.29,0.07,1.24,0.01
1164,贵州茅台,600519,2022-10-13 10:35,1704.81,1711.0,1711.99,1704.0,907,154817030.0,0.47,0.39,6.7,0.01
1165,贵州茅台,600519,2022-10-13 10:40,1711.06,1706.31,1715.4,1706.0,1202,205712780.0,0.55,-0.27,-4.69,0.01
1166,贵州茅台,600519,2022-10-13 10:45,1706.31,1708.0,1715.0,1706.0,1006,171937561.0,0.53,0.1,1.69,0.01
1167,贵州茅台,600519,2022-10-13 10:50,1707.06,1706.24,1711.95,1706.16,956,163205047.0,0.34,-0.1,-1.76,0.01
1168,贵州茅台,600519,2022-10-13 10:55,1706.29,1703.88,1707.09,1703.38,711,121255200.0,0.22,-0.14,-2.36,0.01
1169,贵州茅台,600519,2022-10-13 11:00,1703.88,1704.68,1704.9,1703.0,516,87986454.0,0.11,0.05,0.8,0.0
1170,贵州茅台,600519,2022-10-13 11:05,1704.71,1706.97,1711.0,1704.71,603,102952509.0,0.37,0.13,2.29,0.0
1171,贵州茅台,600519,2022-10-13 11:10,1705.0,1710.06,1712.0,1704.27,496,84694391.0,0.45,0.18,3.09,0.0
1172,贵州茅台,600519,2022-10-13 11:15,1710.05,1719.01,1719.7,1710.05,586,100517967.0,0.56,0.52,8.95,0.0
1173,贵州茅台,600519,2022-10-13 11:20,1719.5,1719.52,1719.78,1715.9,842,144581977.0,0.23,0.03,0.51,0.01
1174,贵州茅台,600519,2022-10-13 11:25,1719.87,1720.99,1723.2,1718.48,861,148227044.0,0.27,0.09,1.47,0.01
1175,贵州茅台,600519,2022-10-13 11:30,1720.98,1722.1,1722.12,1718.18,696,119765252.0,0.23,0.06,1.11,0.01
1176,贵州茅台,600519,2022-10-13 13:05,1722.8,1718.12,1723.7,1716.9,1136,195466502.0,0.39,-0.23,-3.98,0.01
1177,贵州茅台,600519,2022-10-13 13:10,1718.42,1711.8,1718.42,1711.5,653,111931805.0,0.4,-0.37,-6.32,0.01
1178,贵州茅台,600519,2022-10-13 13:15,1711.9,1719.83,1720.06,1711.9,412,70745892.0,0.48,0.47,8.03,0.0
1179,贵州茅台,600519,2022-10-13 13:20,1719.06,1719.01,1723.54,1718.0,584,100460632.0,0.32,-0.05,-0.82,0.0
1180,贵州茅台,600519,2022-10-13 13:25,1720.02,1719.0,1720.27,1714.01,633,108711426.0,0.36,0.0,-0.01,0.01
1181,贵州茅台,600519,2022-10-13 13:30,1718.97,1717.02,1719.0,1717.0,501,86082233.0,0.12,-0.12,-1.98,0.0
1182,贵州茅台,600519,2022-10-13 13:35,1717.01,1715.13,1718.35,1713.96,529,90820158.0,0.26,-0.11,-1.89,0.0
1183,贵州茅台,600519,2022-10-13 13:40,1715.12,1717.2,1717.3,1713.0,456,78189484.0,0.25,0.12,2.07,0.0
1184,贵州茅台,600519,2022-10-13 13:45,1717.6,1715.0,1718.7,1714.98,684,117406468.0,0.22,-0.13,-2.2,0.01
1185,贵州茅台,600519,2022-10-13 13:50,1714.46,1708.78,1714.46,1708.0,964,164884697.0,0.38,-0.36,-6.22,0.01
1186,贵州茅台,600519,2022-10-13 13:55,1708.79,1708.11,1709.06,1708.01,614,104899602.0,0.06,-0.04,-0.67,0.0
1187,贵州茅台,600519,2022-10-13 14:00,1708.03,1709.87,1709.87,1708.0,596,101808578.0,0.11,0.1,1.76,0.0
1188,贵州茅台,600519,2022-10-13 14:05,1709.82,1708.18,1710.07,1708.0,735,125588485.0,0.12,-0.1,-1.69,0.01
1189,贵州茅台,600519,2022-10-13 14:10,1708.17,1706.03,1708.3,1706.03,608,103826689.0,0.13,-0.13,-2.15,0.0
1190,贵州茅台,600519,2022-10-13 14:15,1706.01,1702.5,1706.04,1702.5,932,158855166.0,0.21,-0.21,-3.53,0.01
1191,贵州茅台,600519,2022-10-13 14:20,1702.5,1702.28,1704.64,1702.28,1022,174066798.0,0.14,-0.01,-0.22,0.01
1192,贵州茅台,600519,2022-10-13 14:25,1702.19,1700.02,1702.19,1700.0,2065,351163385.0,0.13,-0.13,-2.26,0.02
1193,贵州茅台,600519,2022-10-13 14:30,1700.03,1699.17,1700.03,1697.01,2208,375078715.0,0.18,-0.05,-0.85,0.02
